geolocation_zip_code_prefix,lat,lng,state
35931,-19.838048054436733,-43.180012351166845,MG
35932,-19.85069211281192,-43.17671877863038,MG
35935,-19.825384710991383,-43.35928996144245,MG
35938,-19.82862385630682,-43.09160894299879,MG
35940,-19.926507939569525,-43.17137463257555,MG
35950,-20.108927238384844,-43.057612877217494,MG
35955,-20.16159337477424,-43.300652944075374,MG
35960,-19.960847503561418,-43.4103490246692,MG
35963,-19.96379765255795,-43.45810248787213,MG
35969,-20.074375140412585,-43.407749090389686,MG
35970,-19.939703797871694,-43.48206233573473,MG
35975,-19.859702583992345,-43.45224249605176,MG
35984,-19.84190258728894,-42.77585079792429,MG
35986,-19.92549455465309,-42.70709325091504,MG
35995,-19.86646511521509,-42.968616042063694,MG
36010,-21.763649567574635,-43.346038803364266,MG
36011,-21.762869008050085,-43.34323485858965,MG
36013,-21.75894378212821,-43.348463743407,MG
36015,-21.757533003606678,-43.35379840133589,MG
36016,-21.76910731945388,-43.35285390934288,MG
36020,-21.770234224811027,-43.33392968704591,MG
36021,-21.77614438550986,-43.34168591548848,MG
36025,-21.775230104362592,-43.35422013379957,MG
36026,-21.779033170826388,-43.34929880114617,MG
36030,-21.789408217290283,-43.34503583250616,MG
36031,-21.796356771856424,-43.34777998167807,MG
36032,-21.79797763113857,-43.35719890827513,MG
36033,-21.785505511930886,-43.3631094775232,MG
36035,-21.749756343874463,-43.36522926144041,MG
36036,-21.762576744873414,-43.36822758119578,MG
36037,-21.7730393079311,-43.38110255087879,MG
36038,-21.782721491889667,-43.383760579763745,MG
36039,-21.79214694630241,-43.397347110378206,MG
36045,-21.741723834300803,-43.35970094532287,MG
36046,-21.73144488648284,-43.35976936164808,MG
36047,-21.720458284205684,-43.353890001601314,MG
36048,-21.68746420883728,-43.348003066478114,MG
36050,-21.734927674995653,-43.348948757103614,MG
36051,-21.73887058728149,-43.34425307369147,MG
36052,-21.74688072300768,-43.345923543020376,MG
36060,-21.736731223331027,-43.335178766884766,MG
36061,-21.75061836303305,-43.33278275102276,MG
36062,-21.75634456396796,-43.34008539855161,MG
36070,-21.76619748903572,-43.3287233170985,MG
36071,-21.772849107475963,-43.3141013997144,MG
36072,-21.77095469663574,-43.293681167089815,MG
36073,-21.792180603667905,-43.30112078641299,MG
36080,-21.742329997085804,-43.3762143305283,MG
36081,-21.7438722299142,-43.38890962538231,MG
36083,-21.73898048365293,-43.40175587039063,MG
36084,-21.742755111359322,-43.41120604058747,MG
36085,-21.717774419095157,-43.4069571788001,MG
36087,-21.706035722769272,-43.42405090368749,MG
36088,-21.710217583674805,-43.43880017998732,MG
36090,-21.690285474609,-43.43634256702637,MG
36091,-21.70128138995325,-43.44223872967279,MG
36092,-21.66298781327995,-43.432088911261424,MG
36094,-21.582884493479124,-43.48606565349981,MG
36104,-21.8291421225224,-43.18814361096412,MG
36106,-21.71402847773772,-43.608445424308265,MG
36108,-21.550452918959216,-43.509735145873535,MG
36110,-21.672690259236667,-43.22030219863332,MG
36120,-21.870756901613895,-43.318429878503636,MG
36123,-21.963316155099726,-43.313986647745736,MG
36126,-21.94835947067553,-43.41534660464676,MG
36130,-22.08637923010348,-43.828162801950405,MG
36132,-21.958374471010675,-43.70367493709251,MG
36135,-22.149889856147574,-44.09415972967028,MG
36140,-21.844602519217137,-43.800880213916,MG
36144,-16.97526446686565,-41.429892043842926,MG
36145,-21.86084295267034,-43.93540762223418,MG
36146,-21.60194748793141,-44.10522020221938,MG
36148,-21.70619634888937,-43.7450210602017,MG
36150,-21.476566608257833,-43.12651634882103,MG
36152,-21.5366353637632,-43.202474928829886,MG
36155,-21.5877292046965,-43.26426056870334,MG
36157,-21.507519830736157,-43.31870588052111,MG
36160,-21.357885267279418,-43.04612985801633,MG
36165,-21.360072551742288,-43.24763510819232,MG
36170,-21.272990349911154,-43.02772249313622,MG
36180,-21.271112012256644,-43.17856817351645,MG
36185,-21.15966434250213,-43.21649761776396,MG
36190,-21.197022282224296,-43.34124763278449,MG
36195,-21.28806785539019,-43.41634052388421,MG
36200,-21.226425264355406,-43.77284603425791,MG
36201,-21.224996524753244,-43.78832304813189,MG
36202,-21.211635315422235,-43.77871423838859,MG
36204,-21.209372148810296,-43.75972267122698,MG
36205,-21.22186087438508,-43.756715290259045,MG
36206,-21.249432,-43.666519999999934,MG
36207,-21.19466388356461,-43.641540689505625,MG
36208,-21.2997293198455,-43.62761951226115,MG
36210,-21.14864055607985,-43.51180572453698,MG
36212,-21.19070494205352,-43.973796750746864,MG
36213,-21.110120948661383,-44.02263780972573,MG
36215,-21.2457524113859,-43.56018993564116,MG
36220,-21.31918993045816,-43.75011691402475,MG
36225,-21.433288205594952,-43.96419804014072,MG
36227,-21.467938874758715,-44.19725989785405,MG
36230,-21.606811844752656,-43.75703575391411,MG
36235,-21.56256252840956,-43.91598557185287,MG
36240,-21.458380585856716,-43.55268945986531,MG
36243,-21.515056432916694,-43.61804762410479,MG
36245,-23.405413279153656,-46.45504706724169,MG
36250,-21.339477911132832,-43.45712382263634,MG
36255,-21.34152511905379,-43.377554712825614,MG
36260,-21.023599742195675,-43.41146885896039,MG
36263,-18.97774637560997,-48.26923798459092,MG
36264,-19.638548379227394,-43.75965150050012,MG
36265,-20.904307333277643,-43.36542383183036,MG
36270,-21.061851655174443,-43.762245318290645,MG
36272,-21.146676537872725,-43.77588432144628,MG
36275,-21.029842298225446,-43.58237207186897,MG
36280,-20.95249559173386,-43.80337305325152,MG
36290,-20.924574174756533,-43.61967887291634,MG
36300,-21.133109435887818,-44.261344178615474,MG
36301,-21.1244845416202,-44.24879421858779,MG
36302,-21.106828875382305,-44.22912769515439,MG
36303,-21.111779799796672,-44.226819385439605,MG
36305,-21.12922877005309,-44.23578488051819,MG
36307,-21.136868580356573,-44.25579763290212,MG
36309,-21.142286842633716,-44.27215877131537,MG
36315,-21.18896953180941,-44.32759224225704,MG
36316,-21.24384091208952,-44.41230948978164,MG
36318,-21.30570731305084,-44.315464160898166,MG
36320,-21.056445661910637,-44.08045751223295,MG
36325,-21.11075716331317,-44.171459312780286,MG
36328,-21.12045217538641,-44.22643403512566,MG
36330,-21.024068985370544,-44.22314592581825,MG
36335,-21.026306608581663,-44.324819611573965,MG
36340,-20.92130707588263,-44.235955546383195,MG
36345,-20.91775744324502,-44.07414299999999,MG
36350,-20.910379126761,-44.50889586282696,MG
36352,-21.044419120875933,-44.603113724770495,MG
36360,-21.12925765294719,-44.47718334032004,MG
36370,-21.218093445315013,-44.61443901265858,MG
36390,-21.298217736534337,-44.65778418119325,MG
36400,-20.66207848204372,-43.78571044650591,MG
36401,-20.657217288452568,-43.77616255567808,MG
36402,-20.663661094126102,-43.77834614288351,MG
36404,-20.673208152580013,-43.77761801756626,MG
36405,-20.68030870510718,-43.78760169371834,MG
36406,-20.666989441247583,-43.79768014088673,MG
36407,-20.658191496662123,-43.80815564971712,MG
36408,-20.6528279869081,-43.79745350875786,MG
36415,-20.50508386116108,-43.85703271436147,MG
36417,-20.562229075264067,-43.85680748603392,MG
36419,-20.52140596780208,-43.80137611445677,MG
36420,-20.51893697910385,-43.70643246712877,MG
36422,-20.79363205590045,-43.93174291645029,MG
36424,-20.740698436174814,-43.88332450270446,MG
36426,-20.826300963626295,-43.808665999398805,MG
36428,-20.873548364748125,-43.73762505801092,MG
36430,-20.788254619444803,-43.68789054540154,MG
36440,-20.675253901417058,-43.609669531497545,MG
36450,-20.691528771844027,-43.49781705663017,MG
36455,-20.788742170839136,-43.47312730010208,MG
36460,-20.85781815058801,-43.47524155708372,MG
36465,-20.84097766956973,-43.54853626389678,MG
36470,-20.795295508288696,-43.34291105580297,MG
36475,-20.768983670290147,-43.1870993777605,MG
36480,-20.684195830796625,-43.30009995865859,MG
36485,-20.608124374002443,-43.33279326048875,MG
36490,-20.626791043653526,-43.28665766809837,MG
36500,-21.11815987053089,-42.94381278060808,MG
36501,-21.126070996237647,-42.9406539366097,MG
36502,-21.12448854224665,-42.92793184295009,MG
36503,-21.118285002904976,-42.91750125285383,MG
36504,-21.11347935574587,-42.93881841589473,MG
36505,-21.108085510986776,-42.950738852341665,MG
36506,-21.104398060584185,-42.963571271832095,MG
36507,-21.11393418658612,-42.957126702215774,MG
36510,-21.200844173442047,-42.86557443939152,MG
36512,-21.17237742610533,-43.021307373691904,MG
36513,-20.974982769609003,-43.19023897782211,MG
36515,-21.152573362377055,-42.79783237852995,MG
36520,-21.010076290157393,-42.83767046852905,MG
36525,-21.003525963044787,-42.71880215875891,MG
36530,-20.92259513282156,-42.83360301898794,MG
36532,-20.91576008099461,-42.83693142419035,MG
36540,-20.914753094452905,-43.10016424839492,MG
36542,-20.84846376378558,-43.2435924712878,MG
36544,-20.873708805409784,-42.98159313489916,MG
36546,-20.989843616651342,-43.00581490166666,MG
36550,-20.859727645240632,-42.803756094047465,MG
36555,-20.83948867005421,-42.65651834978487,MG
36560,-20.788632946399385,-42.79513738624817,MG
36568,-20.67214412270776,-43.08566696525448,MG
36570,-20.755142331824388,-42.88117519898216,MG
36572,-20.76070607353114,-42.88666427816099,MG
36574,-20.736631014524463,-42.8838342368396,MG
36576,-20.67433500553419,-43.08158396681095,MG
36580,-20.65284974157819,-42.85626256615841,MG
36585,-20.59682238829576,-42.715023375913184,MG
36590,-20.706903000000004,-42.719041651466185,MG
36592,-20.686676276724377,-42.6199861621612,MG
36594,-20.66748747514089,-42.520976293331564,MG
36600,-21.71947056357538,-43.06552098997369,MG
36604,-21.62659493950131,-43.01875974336707,MG
36606,-21.72931613013353,-43.03924123306507,MG
36608,-21.69691053007408,-42.960478134705866,MG
36610,-21.840575278458186,-43.12176128401479,MG
36620,-21.950482500000007,-43.16656816022176,MG
36630,-22.05702012002341,-43.09008428366405,MG
36640,-21.8643019071282,-43.008836368921294,MG
36649,-21.865659415828056,-42.99874933189211,MG
36650,-21.807681415118424,-42.94647373598272,MG
36660,-21.87632186955474,-42.6975152798882,MG
36664,-21.868313548258158,-42.698740442406134,MG
36666,-21.84151847580495,-42.61943279184712,MG
36670,-21.755907350743744,-42.81566561411991,MG
36675,-21.68022108656747,-42.781134178935986,MG
36680,-21.53684106547488,-43.01371025012472,MG
36688,-30.005202456575603,-51.19099166472387,MG
36690,-21.461272709204056,-42.96387394675115,MG
36700,-21.531240295882636,-42.640713257611836,MG
36702,-21.55209433346309,-42.68502528176471,MG
36707,-19.82190436837232,-44.00995343801027,MG
36708,-20.676796990420677,-43.35160458347276,MG
36710,-21.61290573441929,-42.83586751692712,MG
36720,-21.772929792399992,-42.53745282285476,MG
36725,-21.74295746288185,-42.46156005055588,MG
36730,-21.65755791984237,-42.34541061022097,MG
36740,-21.52532599975753,-42.472099805528,MG
36750,-21.37625776585342,-42.31427831162699,MG
36753,-21.440712113251724,-42.3600007095712,MG
36756,-21.923454672384327,-46.39284580370064,MG
36760,-21.36477477293513,-42.47769998765439,MG
36770,-21.388888562373094,-42.691982807265966,MG
36771,-21.411968900195227,-42.68095403517849,MG
36772,-21.397807571581044,-42.69841280639142,MG
36773,-21.382072878475352,-42.70459206234439,MG
36774,-21.378433258021754,-42.69192745981728,MG
36777,-21.314656688726224,-43.29539889703791,MG
36778,-18.957459386727045,-49.449254176929024,MG
36779,-21.29435692501821,-42.728764783740445,MG
36780,-21.313854000000003,-42.8633919590722,MG
36784,-21.315691170293466,-42.81252355640737,MG
36787,-21.344652303611007,-42.83187094910181,MG
36788,-21.41637370809272,-42.81662888574121,MG
36790,-21.19682942327786,-42.61482537031023,MG
36793,-21.07247584147764,-42.636277428828805,MG
36795,-21.287619896418732,-42.55511800967891,MG
36800,-20.733669525543363,-42.03033746594788,MG
36803,-19.888967293734265,-45.14923651880442,MG
36805,-20.700897809977647,-42.215781899432216,MG
36810,-20.78935512491058,-42.2696089938176,MG
36815,-20.727591159958763,-42.2807341920423,MG
36820,-20.61016332891385,-42.144968277044995,MG
36828,-20.5057246201565,-42.2051023322919,MG
36830,-20.649931279573234,-41.909010825489005,MG
36832,-20.69700562881204,-41.92344674316553,MG
36834,-20.52388197088164,-41.906844426450675,MG
36840,-20.80574270201572,-42.012488478022746,MG
36844,-20.908547279767458,-42.02776453173493,MG
36846,-20.033950506742066,-44.140308464516714,MG
36847,-20.831824821179865,-42.15632281223417,MG
36850,-21.017740240715185,-42.110876415743405,MG
36855,-21.09769132003481,-42.18451069903082,MG
36860,-21.15301685788861,-42.21435150000001,MG
36870,-21.24310353218941,-42.23568740696048,MG
36873,-23.5433655,-46.889442,MG
36876,-21.23701663907592,-42.30685711653731,MG
36878,-20.98002643439852,-42.50928442885724,MG
36880,-21.13221764396613,-42.36649002017009,MG
36881,-21.13663726366212,-42.360829829818194,MG
36883,-21.137188005721782,-42.37373847517598,MG
36884,-21.12998682875526,-42.379080619201375,MG
36886,-21.135831589924123,-42.39941124430466,MG
36887,-21.127861829538965,-42.40068511373546,MG
36888,-21.124331927001005,-42.38539927116395,MG
36889,-21.12864436072196,-42.35527894310116,MG
36891,-21.58189794691236,-42.74137615768182,MG
36892,-19.95506924124728,-43.943871774301655,MG
36893,-20.890555281734297,-42.34431752203118,MG
36895,-20.864684121348173,-42.24402521137048,MG
36900,-20.256212281256595,-42.03390378628215,MG
36905,-20.247559954774264,-42.15013949952901,MG
36906,-20.198347175609236,-42.18650875242051,MG
36908,-20.098660572281652,-42.15345019762578,MG
36910,-20.38372936166723,-42.252158679099004,MG
36913,-20.384401204187352,-42.25097058959659,MG
36915,-15.332670259992055,-40.26754113417278,MG
36918,-20.39275089406833,-42.15145106910245,MG
36920,-20.24484549763112,-41.98382839766487,MG
36923,-20.439748924648413,-42.10258040349917,MG
36925,-20.172564610104534,-42.271187514677635,MG
36930,-20.122721945022985,-42.00260571340163,MG
36935,-19.92284822946924,-41.92015188932433,MG
36940,-20.1072028884872,-41.92495370795786,MG
36947,-19.93300201793663,-41.69344462349187,MG
36950,-19.800194566086237,-41.71494846833339,MG
36953,-19.764658906678555,-41.61351732751964,MG
36955,-19.818774118433097,-41.4396926393881,MG
36958,-19.89264116323705,-41.369244425650216,MG
36960,-19.61920406724011,-41.63545794388735,MG
36970,-20.357186484543405,-41.958325753291305,MG
36972,-20.25840316217065,-41.87697940651158,MG
36974,-20.20323756515499,-41.79673981861356,MG
36976,-20.427258020194227,-41.96433148821466,MG
36979,-20.44263182011921,-41.86868613395807,MG
36980,-20.15183742993768,-41.62131006920794,MG
36985,-20.043098140040883,-41.69200221561003,MG
36990,-20.00520139640972,-41.74701842631084,MG
37002,-21.55573230879283,-45.43761211871268,MG
37004,-21.56107228796411,-45.43291617775222,MG
37006,-21.56578212292343,-45.437668898992925,MG
37007,-21.539810178963734,-45.42600427106217,MG
37010,-21.559079895182954,-45.44557392132518,MG
37011,-21.581415,-45.43381281897844,MG
37012,-21.567528075125658,-45.44899107952662,MG
37014,-21.55038121735248,-45.44603034857369,MG
37018,-21.547556912474327,-45.43723751339635,MG
37022,-21.55074637001234,-45.42723381789986,MG
37026,-21.574376553839866,-45.4414536496414,MG
37030,-21.54185926554589,-45.449011758897264,MG
37031,-21.558279883103197,-45.46213716560386,MG
37034,-21.54525947988368,-45.45574617267798,MG
37036,-21.53119194321612,-45.45211840493241,MG
37038,-21.538614132931336,-45.44658705158943,MG
37044,-21.55606799184998,-45.42230334289771,MG
37045,-21.55586699094309,-45.41720969583382,MG
37048,-21.569092119462496,-45.41985292446513,MG
37056,-21.573969916671327,-45.42398927262915,MG
37060,-21.58206617473084,-45.42098857951782,MG
37062,-21.58585105097135,-45.43804307824927,MG
37064,-21.587240598465485,-45.43221599999998,MG
37066,-21.598379890115957,-45.430923520674455,MG
37068,-21.58246138871856,-45.43616511166155,MG
37070,-21.592848704557298,-45.447304475728465,MG
37072,-21.59037403416176,-45.45244792422132,MG
37074,-21.591449999999952,-45.4435584314057,MG
37077,-21.585019499999994,-45.45590780414274,MG
37110,-21.608833656474275,-45.56643601699259,MG
37115,-21.325579083197596,-46.36814511017097,MG
37120,-21.54973176380235,-45.73468917638188,MG
37130,-21.4282310183616,-45.946873410201576,MG
37131,-21.435492367980327,-45.94315604868965,MG
37132,-21.439047309923744,-45.951645754010414,MG
37133,-21.43004079076943,-45.962864138281745,MG
37134,-21.508577988414192,-46.198430325378,MG
37135,-21.422353181576746,-45.96393569359593,MG
37136,-21.412364317334735,-45.95880283564954,MG
37137,-21.412399456461607,-45.948232424259885,MG
37138,-21.409021079613495,-45.82936652348333,MG
37140,-21.359018871755023,-46.14470984328276,MG
37142,-21.510052441187778,-46.1963366640179,MG
37143,-21.548245023717183,-46.0474305759808,MG
37144,-21.408821874982223,-45.83000689840135,MG
37145,-21.256242639995115,-46.145349407820305,MG
37147,-19.95197750180745,-44.185781035853935,MG
37148,-21.09676722563202,-46.20409424999999,MG
37150,-20.971455389987625,-46.12122572574439,MG
37160,-21.236352188696756,-45.75961214618093,MG
37163,-21.3718216419811,-45.77491646491953,MG
37165,-21.10972978482283,-45.83060171622401,MG
37170,-21.09594646939248,-45.56006381338896,MG
37175,-20.940627688924508,-45.826803100380076,MG
37177,-20.762602743139333,-45.91813552565837,MG
37190,-21.36925269424652,-45.51333853494127,MG
37195,-21.25108256088036,-45.50618612393568,MG
37200,-21.24514821954523,-44.99827151249348,MG
37205,-21.175418219569263,-44.92772546799792,MG
37210,-21.316918160357904,-44.87106285135253,MG
37212,-21.28239778305337,-44.761997878394,MG
37215,-21.40251501033164,-44.92077012626113,MG
37218,-21.17418973197165,-44.9243216400803,MG
37220,-21.034022896600828,-44.757184453819605,MG
37223,-21.152682,-44.74863871145376,MG
37225,-21.46104545265812,-45.2208611433666,MG
37235,-21.190404109766153,-45.439381543489176,MG
37240,-21.511037943831976,-44.90307223556167,MG
37245,-21.489705,-44.64309815658369,MG
37250,-21.23555176445288,-45.23541568612623,MG
37260,-21.096451644554044,-45.08886354777188,MG
37262,-20.9455895772235,-44.91979432509579,MG
37264,-21.185574373539755,-45.0598347450844,MG
37267,-21.0205485,-45.18190354156349,MG
37270,-20.893815359218014,-45.276703133573314,MG
37273,-20.942330153198178,-45.38649424681809,MG
37275,-20.875611176549395,-45.517369555471255,MG
37278,-20.90202090958815,-45.12903355885141,MG
37280,-20.77217790325703,-45.2743965089401,MG
37300,-21.739954586097546,-44.31054061079449,MG
37305,-21.48222607734339,-44.33180238449013,MG
37310,-21.948997156046385,-44.18893341044715,MG
37315,-21.98706775340951,-44.03259788800993,MG
37330,-22.20810706593252,-44.23486665319022,MG
37340,-22.170314363886536,-44.39639695170056,MG
37350,-22.02720678340487,-44.31998400618552,MG
37360,-21.91602460748191,-44.254998839881296,MG
37370,-21.702533667584248,-44.44453558269852,MG
37400,-21.83425622559985,-45.40137544362004,MG
37405,-21.75799999999998,-45.54212194584337,MG
37407,-21.585809012405488,-45.07163549619791,MG
37408,-21.72284390306569,-44.98333471187796,MG
37410,-21.694107281809742,-45.25798386330575,MG
37411,-21.695052767172506,-45.25879255913416,MG
37412,-21.680473267270777,-45.247992457778366,MG
37413,-21.68525157647652,-45.23752879682583,MG
37414,-21.70104795185307,-45.25617021206836,MG
37415,-21.70323025637644,-45.2635673287696,MG
37416,-21.71969833925545,-45.26616418878966,MG
37417,-21.68899662401988,-45.26332194070361,MG
37418,-21.667656457495003,-45.28112479093,MG
37420,-21.854505508958752,-45.29602623727354,MG
37430,-21.881592000000005,-45.08678614315366,MG
37440,-21.979850938637068,-44.93193656270808,MG
37443,-21.958821165081865,-44.89014442513931,MG
37445,-21.83799157560481,-44.80993041027322,MG
37447,-21.68196633642923,-44.59912068316466,MG
37450,-21.977712165743313,-44.60548721188876,MG
37452,-21.88970488483566,-44.50945818754788,MG
37454,-21.90906873748876,-44.51981248872857,MG
37456,-22.00162886486115,-44.46194775697594,MG
37458,-22.171826060160004,-44.64243944658293,MG
37460,-22.38852599999999,-44.96712748339958,MG
37464,-22.29752965149048,-44.93728287919368,MG
37465,-22.332736282491588,-45.09220741399443,MG
37466,-22.282797870613244,-44.870312248434175,MG
37467,-22.217169344987628,-44.97770123824733,MG
37468,-22.196959081861632,-44.97342943162587,MG
37469,-22.24865283403118,-44.934739528345474,MG
37470,-22.118117549893746,-45.05458145417515,MG
37472,-22.12187069509332,-45.129373094225,MG
37474,-22.25417961055652,-45.16035387109351,MG
37476,-22.21078880097426,-45.26308771008681,MG
37478,-22.058999210453415,-45.04381889984974,MG
37480,-21.974089326362297,-45.34936446489325,MG
37484,-22.06652853603571,-45.54222118127463,MG
37485,-21.99947503040822,-45.28884200963653,MG
37488,-22.069493246206147,-45.262255146345,MG
37490,-21.892295943841503,-45.59198767001079,MG
37496,-21.87793260743416,-45.789760233705394,MG
37498,-21.79136631806508,-45.70009516692295,MG
37500,-22.42025108140355,-45.45359018053499,MG
37501,-22.42752996652684,-45.44414290349653,MG
37502,-22.43501558978923,-45.45533066232648,MG
37503,-22.440261493663776,-45.470974025634035,MG
37504,-22.429323314716186,-45.471979676541295,MG
37505,-22.420301719727995,-45.46529359865402,MG
37508,-22.402776933967566,-45.53644930174388,MG
37510,-22.329075295756752,-45.52703352155894,MG
37511,-22.529116071126776,-45.49614999999994,MG
37512,-22.533814274238296,-45.36122352250303,MG
37514,-22.50670131854867,-45.28042938717947,MG
37516,-22.44833906161997,-45.16386654282394,MG
37517,-22.308376792710277,-45.3739122891593,MG
37520,-22.246188867032117,-45.46587764816006,MG
37524,-22.118750244473766,-45.51255578457765,MG
37527,-22.159860491226624,-45.454925004901,MG
37530,-22.474033905161253,-45.61632276462566,MG
37535,-22.581859864101983,-45.63503925651919,MG
37540,-22.24753394160953,-45.70575232671431,MG
37542,-22.463404457385714,-46.01734646585105,MG
37545,-22.355992029892374,-45.77918624237953,MG
37546,-22.38683968354417,-45.88531276151623,MG
37548,-22.41420840357115,-45.79708851192987,MG
37550,-22.232290305857287,-45.934230913273694,MG
37551,-22.228303635291624,-45.94486472457167,MG
37552,-22.22044619572871,-45.93798769306143,MG
37553,-22.22198654612982,-45.92913988429861,MG
37554,-22.224261489373294,-45.9225660226506,MG
37555,-22.212511751070615,-45.90975123799701,MG
37556,-22.23956135842177,-45.86581489245452,MG
37557,-22.259206593914,-45.92646294158101,MG
37558,-22.251319914251773,-45.93132352983766,MG
37559,-22.10319725435709,-46.18315717624304,MG
37560,-22.27854222669623,-45.920692427595874,MG
37561,-22.2861969142985,-45.9120886096829,MG
37563,-22.370747021979263,-46.09729298236353,MG
37564,-22.27231000494808,-46.16574284372653,MG
37566,-22.048265509593243,-45.952343226533166,MG
37567,-22.160955332291454,-45.75628670542757,MG
37568,-21.934466361185898,-45.9263801644232,MG
37570,-22.28062850743691,-46.37052039497984,MG
37572,-22.245761186917694,-46.409876482728485,MG
37576,-22.31833912293547,-46.328225141173725,MG
37578,-22.44151844507607,-46.34929351991701,MG
37580,-22.431010062149536,-46.57343370165055,MG
37582,-22.04309560770681,-45.69792104566498,MG
37584,-22.15182621397245,-46.039438003454805,MG
37586,-22.1629046030619,-46.17880682973035,MG
37588,-22.09924759304525,-46.19075402250269,MG
37589,-22.02761747204454,-45.83540894703065,MG
37590,-22.28784145799569,-46.61398001377728,MG
37596,-22.201049356150374,-46.615318623494396,MG
37600,-22.6118196808656,-46.05759546811932,MG
37605,-22.63068107590759,-46.01873000798144,MG
37610,-22.47081669855649,-46.146165659065716,MG
37615,-22.586734262448985,-46.176858677118105,MG
37620,-22.613964874025022,-46.362050440171515,MG
37630,-22.742941968411465,-46.37368008200598,MG
37640,-22.85549132461224,-46.319472,MG
37650,-22.754789486324828,-46.13990303459445,MG
37652,-22.707410124912013,-46.03526215592884,MG
37653,-22.858040775193498,-46.0302749870184,MG
37655,-22.768295242129188,-46.22244045210415,MG
37660,-22.551118794736706,-45.778696282427134,MG
37670,-22.551629062472728,-45.920675813018015,MG
37680,-22.65913503276475,-45.85594244086278,MG
37690,-22.749283506860216,-45.74331539070917,MG
37701,-21.78813042768642,-46.56554633092276,MG
37702,-21.787566634447497,-46.53920693775942,MG
37703,-21.790281454425937,-46.537615386345145,MG
37704,-21.7922990837012,-46.55124737466986,MG
37705,-21.808050414914643,-46.54438710982185,MG
37706,-21.844679451762726,-46.56286624053726,MG
37709,-21.80027437375786,-46.515580266742745,MG
37710,-21.80500273271464,-46.514164698695545,MG
37713,-21.83154341719028,-46.55958045598881,MG
37714,-21.79853634217265,-46.60091020743844,MG
37716,-21.795974356281903,-46.59043212191257,MG
37718,-21.88129040399997,-46.61625499999997,MG
37720,-21.647836593897534,-46.395652273268496,MG
37723,-21.59559560654441,-46.31963335075172,MG
37725,-21.63817729586017,-46.51674992390596,MG
37730,-21.711975873535252,-46.24591725219024,MG
37740,-21.72920349988201,-46.386058256319046,MG
37750,-21.680342245482937,-45.921468398282826,MG
37757,-21.780995276740253,-45.96715890215896,MG
37760,-21.77811290474336,-45.84351177954179,MG
37775,-22.02992190544047,-46.33378140840433,MG
37780,-21.923525568623283,-46.38694602736802,MG
37785,-23.48969958286769,-46.63742569967381,MG
37790,-22.065038114894726,-46.44054406186747,MG
37795,-22.0711012081317,-46.57230996498038,MG
37800,-21.30597,-46.713998028060864,MG
37805,-21.253392000000005,-46.57795763840745,MG
37810,-21.30312849821404,-46.79446326634142,MG
37815,-19.321724888523093,-48.92200810636418,MG
37820,-21.36383175904155,-46.93956124012696,MG
37855,-21.13092476128972,-46.61933971527273,MG
37860,-21.123115449356018,-46.42322136656484,MG
37865,-21.011184089027143,-46.401661931992585,MG
37880,-21.473786241245513,-46.39598408256525,MG
37890,-21.3682669640626,-46.52423987024633,MG
37900,-20.720246178139476,-46.60574857249709,MG
37901,-20.732327344751795,-46.5983040103292,MG
37902,-20.72998555675001,-46.61463242002715,MG
37903,-20.71464771944629,-46.62629146683844,MG
37904,-20.706791972837387,-46.61748263405382,MG
37905,-20.84887047916959,-46.71275101912931,MG
37910,-20.34666800455049,-46.85083542140402,MG
37920,-20.636105894056705,-46.50630017599432,MG
37922,-20.33007996004475,-46.371262872347685,MG
37925,-20.47051404222246,-45.96132384678218,MG
37926,-20.290540444965416,-45.90182104129671,MG
37927,-20.345743643988364,-46.48387672787423,MG
37928,-20.2478242797775,-46.36682310575338,MG
37930,-20.61525842500417,-46.04757358982585,MG
37940,-20.861943543035405,-46.38751751210383,MG
37945,-20.718728015071036,-46.31807641257291,MG
37948,-21.018415942652933,-46.51757862015063,MG
37950,-20.915319034807105,-46.98462188106369,MG
37952,-20.91576448798051,-47.15619833263436,MG
37955,-21.07993606247952,-47.04460402855617,MG
37958,-21.18727713864201,-46.976515421635206,MG
37960,-20.781470240806357,-47.09841255003029,MG
37965,-21.019280293942074,-46.742854209680736,MG
37968,-21.19041308098975,-46.97623988325513,MG
37970,-20.744437461808023,-46.86027921835148,MG
37973,-21.079480535953675,-47.048494497923414,MG
37975,-20.74428957756417,-46.75100706558504,MG
37980,-20.58157338497663,-46.92318097270846,MG
37990,-20.463374748684004,-47.125359364684826,MG
37993,-20.61957751199743,-47.05728024263095,MG
37997,-20.401775999999998,-47.28560999637455,MG
38010,-19.748034834380746,-47.93631867538386,MG
38015,-19.748489882071922,-47.92650251684509,MG
38017,-19.740232159948203,-47.92503750360666,MG
38020,-19.76093547377229,-47.94656597691586,MG
38022,-19.758821265955604,-47.93968152295908,MG
38025,-19.757042259887555,-47.93066607922175,MG
38026,-19.760711212769962,-47.92126938245295,MG
38030,-19.76773964152048,-47.93250345375286,MG
38031,-19.77180089657243,-47.92759574049282,MG
38035,-19.762621747373412,-47.89998516038173,MG
38036,-19.768700691790507,-47.91491123577529,MG
38037,-19.77913454746377,-47.91138749999999,MG
38038,-19.77858316806278,-47.8949415411424,MG
38040,-19.776431367476448,-47.93863896829015,MG
38041,-19.786623663338894,-47.92551150666511,MG
